unique_id,beschrijvende_id,volledige_naam,Ident_8,lve_nr,Kmp_Rsys,Rijstrook,X_EPSG_31370,Y_EPSG_31370,Lon_EPSG_4326,Lat_EPSG_4326
871,H107L20,complex Genk-Oost,A0020241,107,0,R10,232593.3785,185957.5013,5.544858638,50.97797227
872,S208L10,complex Genk-Oost,A0020231,107,0.42,R10,232972.6039,185836.8445,5.55023043,50.97683365
2149,S207L10,Complex 7 Merelbeke-R4,R0040901,288,0.8,R10,108025.5027,188088.4929,3.770768388,51.149883
873,S208L20,complex Genk-Oost,A0020211,107,0.271,R10,232980.8235,185850.4959,5.550350548,50.97695518
2148,H105L10,Complex 7 Merelbeke-R4,R0040002,288,28.366,R10,107983.7819,188298.9065,3.770149904,51.338717
3479,H291L10,Knooppunt Aalbeke E17 kant Gent,A0140002,404,5.355,R10,69863.2815,165034.1697,3.232182833,50.79026358
874,S205L10,complex Genk-Oost,A0020261,107,0.395,R10,232949.2109,185726.4767,5.549872375,50.97584501
3478,S206L10,Knooppunt Brugge E40 kant Gent,A0102041,401,0.35,R10,69032.7519,205478.4571,3.211470929,51.15366545
875,S205L10,complex Genk-Oost,A0024761,107,0.352,R10,232957.145,185717.241,5.549981329,50.97575894
2146,H191L20,Complex 7 Merelbeke-R4,R0040961,288,0.801,R11,107972.5129,188266.2305,3.769993111,51.309264
3477,S208L10,Knooppunt Brugge E40 kant Gent,A0102081,401,0.33,R10,68947.4357,205328.6005,3.210285076,51.15230665
876,H192L10,complex Park Midden Limburg,A0020001,108,22.364,R10,226170.4571,188692.3455,5.453981252,51.343295
2145,H191L10,Complex 7 Merelbeke-R4,R0040961,288,0.801,R10,107972.5129,188266.2305,3.769993111,51.309264
3476,S201L10,Knooppunt Brugge E40 kant Gent,A0175102,401,66.804,R10,68924.1599,205389.6821,3.209938837,51.15285237
877,H192L20,complex Park Midden Limburg,A0020001,108,22.364,R11,226170.4571,188692.3455,5.453981252,51.343295
878,H108L10,complex Park Midden Limburg,A0020411,108,0.78,R10,226250.9625,188697.5741,5.455129168,51.346936
879,H106L10,complex Park Midden Limburg,A0020451,108,0.157,R10,226110.1551,188754.127,5.45313507,51.399514
2166,S106L10,Complex nr 13 Waasmunster,A0141951,292,0.325,R10,130026.5907,201978.7053,4.83441509,51.12752922
3497,S206L10,Knooppunt Aalbeke E403 kant Brugge,A0140271,405,0.41,R10,69616.9265,164750.8227,3.22875102,50.78768275
2165,H105L10,Complex nr 13 Waasmunster,A0141961,292,0.29,R10,129547.8157,201801.1835,4.76612368,51.12591684
3496,H107L10,Knooppunt Aalbeke E403 kant Brugge,A0140261,405,0.15,R10,69343.9205,165241.6943,3.224772649,50.79205728
2164,H108L10,Complex nr 13 Waasmunster,A0141911,292,0.66,R10,129472.9725,201693.5827,4.75549358,51.12494702
3495,H102L10,Knooppunt Aalbeke E403 kant Brugge,A0175051,405,0.957,R10,69389.4865,165264.5655,3.225413836,50.79226916
2163,H191L30,Complex nr 13 Waasmunster,A0140002,292,78.18,R12,129555.1657,201789.8603,4.7671799,51.12581533
3494,H101L10,Knooppunt Aalbeke E403 kant Brugge,A0175041,405,0.238,R10,69354.8465,165236.4163,3.224928745,50.79201135
2162,H191L20,Complex nr 13 Waasmunster,A0140002,292,78.18,R11,129555.1657,201789.8603,4.7671799,51.12581533
3493,H192L30,Knooppunt Aalbeke E403 kant Brugge,A0170001,405,24.387,R11,69382.8741,165259.3121,3.225321211,50.79222102
2161,H191L10,Complex nr 13 Waasmunster,A0140002,292,78.18,R10,129555.1657,201789.8603,4.7671799,51.12581533
3492,H192L20,Knooppunt Aalbeke E403 kant Brugge,A0170001,405,24.387,R10,69382.8741,165259.3121,3.225321211,50.79222102
2160,H192L30,Complex nr 13 Waasmunster,A0140001,292,78.184,R12,129568.7731,201772.2809,4.76913344,51.12565779
3490,H191L30,Knooppunt Aalbeke E403 kant Brugge,A0170002,405,24.386,R11,69366.519,165244.509,3.225085983,50.79208152
880,S291L10,complex Park Midden Limburg,A0020002,108,21.951,R10,226576.6853,188546.4927,5.459737546,51.206846
881,S291L20,complex Park Midden Limburg,A0020002,108,21.951,R11,226576.6853,188546.4927,5.459737546,51.206846
882,S207L10,complex Park Midden Limburg,A0020421,108,0.19,R10,226488.933,188564.5941,5.45847935,51.224286
883,S205L10,complex Park Midden Limburg,A0020461,108,0.192,R10,226680.3983,188484.5473,5.461201934,51.149798
884,H192L10,complex Zolder,A0020001,109,33.265,R10,215402.8771,189132.3605,5.300667989,51.870347
2159,H192L20,Complex nr 13 Waasmunster,A0140001,292,78.184,R11,129568.7731,201772.2809,4.76913344,51.12565779
885,H192L20,complex Zolder,A0020001,109,33.265,R11,215402.8771,189132.3605,5.300667989,51.870347
2158,H192L10,Complex nr 13 Waasmunster,A0140001,292,78.184,R10,129568.7731,201772.2809,4.76913344,51.12565779
3489,H191L20,Knooppunt Aalbeke E403 kant Brugge,A0170002,405,24.386,R10,69366.519,165244.509,3.225085983,50.79208152
886,H108L10,complex Zolder,A0020611,109,0.26,R10,215503.2201,189173.9337,5.302105059,51.906581
2157,S208L10,Complex nr 12 Moerbeke,A0110431,289,0.137,R10,119950.7475,210082.8589,3.9388444,51.19993792
887,H106L10,complex Zolder,A0020651,109,0.231,R10,215306.1963,189115.6023,5.299287552,51.856375
2156,H106L10,Complex nr 12 Moerbeke,A0110451,289,0.36,R10,119590.6283,210028.6357,3.933696854,51.19943172
3487,S207L10,Knooppunt Aalbeke E17 kant Gent,A0140241,404,0.37,R10,69994.1475,165178.9117,3.234007247,50.79158259
888,S291L10,complex Zolder,A0020002,109,32.592,R10,216050.537,189308.2275,5.309920291,51.102108
889,S291L20,complex Zolder,A0020002,109,32.592,R11,216050.537,189308.2275,5.309920291,51.102108
2177,S192L20,Complex nr 8 Willebroek-Noord,A0120001,303,21.107,R11,148388.8261,195830.2247,4.345767102,51.72603
2176,S192L10,Complex nr 8 Willebroek-Noord,A0120001,303,21.107,R10,148388.8261,195830.2247,4.345767102,51.72603
2175,S102L10,Complex nr 8 Willebroek-Noord,A0125031,303,21.107,R10,148396.5877,195828.1655,4.345877853,51.7258451
2174,H205L10,Complex nr 8 Willebroek-Noord,N1770001,303,15.415,R10,148425.3455,196104.3545,4.346287009,51.7506721
2173,H281L20,Complex nr 8 Willebroek-Noord,A0121131,303,0.128,R11,148522.8497,196194.7167,4.347677908,51.7587972
2172,H281L10,Complex nr 8 Willebroek-Noord,A0121131,303,0.128,R10,148522.8497,196194.7167,4.347677908,51.7587972
2171,H261L10,Complex nr 8 Willebroek-Noord,A0125031,303,0,R10,148503.8909,196176.5799,4.34740746,51.7571664
890,S207L10,complex Zolder,A0020621,109,0.43,R10,215955.4141,189256.4857,5.30856255,51.975651
2170,H291L30,Complex nr 8 Willebroek-Noord,A0120002,303,21.496,R12,148489.4999,196207.7807,4.347201991,51.7599706
891,S205L10,complex Zolder,A0020661,109,0.213,R10,216152.5345,189325.2249,5.311383488,51.1035189
894,H192L10,complex Wilrijk,A0010001,110,32.419,R10,153157.3277,206580.8965,4.413898281,51.16923107
895,H192L20,complex Wilrijk,A0010001,110,32.419,R11,153157.3277,206580.8965,4.413898281,51.16923107
896,H192L30,complex Wilrijk,A0010001,110,32.419,R12,153157.3277,206580.8965,4.413898281,51.16923107
2169,H291L20,Complex nr 8 Willebroek-Noord,A0120002,303,21.496,R11,148489.4999,196207.7807,4.347201991,51.7599706
897,H192L40,complex Wilrijk,A0010001,110,32.419,R13,153157.3277,206580.8965,4.413898281,51.16923107
2168,H291L10,Complex nr 8 Willebroek-Noord,A0120002,303,21.496,R10,148489.4999,196207.7807,4.347201991,51.7599706
3499,S292L10,Knooppunt Aalbeke E403 kant Brugge,A0140001,405,4.791,R10,69446.5549,164641.9331,3.226358917,50.78668046
898,H191L10,complex Wilrijk,A0010002,110,32.439,R10,153136.89,206597.2783,4.41359362,51.16937844
2167,S107L10,Complex nr 13 Waasmunster,A0141921,292,0.71,R10,130032.4413,202039.4815,4.83521755,51.12807572
3498,S207L10,Knooppunt Aalbeke E403 kant Brugge,A0140221,405,0.51,R10,69543.4407,164793.2927,3.227699751,50.78805436
899,H191L20,complex Wilrijk,A0010002,110,32.439,R11,153136.89,206597.2783,4.41359362,51.16937844
2180,H192L10,Complex nr 6 Willebroek-Zuid,A0120001,304,18.607,R10,147655.4501,193438.7093,4.33531842,51.5110343
2188,S205L10,Complex nr 6 Willebroek-Zuid,A0120781,304,0.319,R10,147464.2039,192930.785,4.332594457,51.4653058
2187,H107L10,Complex nr 6 Willebroek-Zuid,A0120721,304,0.68,R10,147626.5187,193450.6125,4.334905743,51.5121031
2186,H106L10,Complex nr 6 Willebroek-Zuid,A0120751,304,0.302,R10,147684.4181,193498.6399,4.33573117,51.5164226
2185,H191L30,Complex nr 6 Willebroek-Zuid,A0120002,304,18.607,R12,147635.6635,193446.8399,4.335036184,51.5117644
2184,H191L20,Complex nr 6 Willebroek-Zuid,A0120002,304,18.607,R11,147635.6635,193446.8399,4.335036184,51.5117644
2183,H191L10,Complex nr 6 Willebroek-Zuid,A0120002,304,18.607,R10,147635.6635,193446.8399,4.335036184,51.5117644
2182,H192L30,Complex nr 6 Willebroek-Zuid,A0120001,304,18.607,R12,147655.4501,193438.7093,4.33531842,51.5110343
2181,H192L20,Complex nr 6 Willebroek-Zuid,A0120001,304,18.607,R11,147655.4501,193438.7093,4.33531842,51.5110343
2179,S106L10,Complex nr 8 Willebroek-Noord,A0123151,303,0.114,R10,148415.6369,195842.651,4.346149586,51.7270951
2178,S108L10,Complex nr 8 Willebroek-Noord,A0123131,303,1,R10,148368.5363,195706.1751,4.345478148,51.7148788
2191,H292L20,Complex nr 13 Dilbeek,R0000001,308,50.949,R11,143202.8143,171878.8959,4.272214852,50.85726277
2190,H292L10,Complex nr 13 Dilbeek,R0000001,308,50.949,R10,143202.8143,171878.8959,4.272214852,50.85726277
2199,H205L20,Complex nr 13 Dilbeek,R0003461,308,0.126,R11,143254.8941,171868.5387,4.272954705,50.85717027
2198,H205L10,Complex nr 13 Dilbeek,R0003461,308,0.126,R10,143254.8941,171868.5387,4.272954705,50.85717027
2197,H208L20,Complex nr 13 Dilbeek,R0003411,308,0.72,R11,143184.5333,171874.9429,4.271955288,50.85722702
2196,H208L10,Complex nr 13 Dilbeek,R0003411,308,0.72,R10,143184.5333,171874.9429,4.271955288,50.85722702
2195,H291L30,Complex nr 13 Dilbeek,R0000002,308,50.964,R12,143225.2353,171880.2889,4.272533261,50.85727555
2194,H291L20,Complex nr 13 Dilbeek,R0000002,308,50.964,R11,143225.2353,171880.2889,4.272533261,50.85727555
2193,H291L10,Complex nr 13 Dilbeek,R0000002,308,50.964,R10,143225.2353,171880.2889,4.272533261,50.85727555
2192,H292L30,Complex nr 13 Dilbeek,R0000001,308,50.949,R12,143202.8143,171878.8959,4.272214852,50.85726277
2189,S208L10,Complex nr 6 Willebroek-Zuid,A0120711,304,0.54,R10,147499.2347,192918.6623,4.333094072,51.4642811
1701,H122L30,Snede Kraainem-Sterrebeek 2,A0030001,250,7.171,R10,158189.7455,173218.4997,4.485097205,50.86928594
1700,H122L20,Snede Kraainem-Sterrebeek 2,A0030001,250,7.171,R09,158189.7455,173218.4997,4.485097205,50.86928594
1709,H222L20,Verkeerswisselaar Heverlee West,A0030002,254,18.128,R11,169003.4357,171927.9261,4.638650546,50.85743069
1708,H222L10,Verkeerswisselaar Heverlee West,A0030002,254,18.128,R10,169003.4357,171927.9261,4.638650546,50.85743069
1706,H221L40,Knooppunt Heverlee Oostkant,A0030002,253,18.674,R12,169531.6747,171790.261,4.646145516,50.85617351
1705,H221L30,Knooppunt Heverlee Oostkant,A0030002,253,18.674,R11,169531.6747,171790.261,4.646145516,50.85617351
1704,H221L20,Knooppunt Heverlee Oostkant,A0030002,253,18.674,R10,169531.6747,171790.261,4.646145516,50.85617351
1703,H221L10,Knooppunt Heverlee Oostkant,A0030002,253,18.674,R09,169531.6747,171790.261,4.646145516,50.85617351
1702,H122L40,Snede Kraainem-Sterrebeek 2,A0030001,250,7.171,R11,158189.7455,173218.4997,4.485097205,50.86928594
1711,H192L20,complex nr15 Leuven,A0020001,153,85.826,R11,169913.4797,172960.839,4.651631404,50.86667866
1710,H192L10,complex nr15 Leuven,A0020001,153,85.826,R10,169913.4797,172960.839,4.651631404,50.86667866
1715,H205L10,complex Geel-West (23) + aangrenzende va,A0131061,173,0.311,R10,189642.5075,202555.8439,4.93509259,51.1316981
1714,H207L10,complex Geel-West (23) + aangrenzende va,A0131021,173,0.33,R10,189709.8457,202528.8185,4.936051599,51.13145055
1723,H191L10,complex nr 19 Beersel,R0000002,139,62.841,R10,144427.7817,161166.5159,4.289772948,50.76097568
1722,H192L30,complex nr 19 Beersel,R0000001,139,62.841,R12,144407.4109,161175.3033,4.28948409,50.76105448
1721,H192L20,complex nr 19 Beersel,R0000001,139,62.841,R11,144407.4109,161175.3033,4.28948409,50.76105448
1720,H192L10,complex nr 19 Beersel,R0000001,139,62.841,R10,144407.4109,161175.3033,4.28948409,50.76105448
1729,S105L10,complex nr 19 Beersel,A0070461,139,0.116,R10,144695.8911,161768.5109,4.293564429,50.76638992
1728,S108L10,complex nr 19 Beersel,A0070411,139,0.144,R10,144604.2917,161808.3119,4.292265421,50.76674689
1727,H107L10,complex nr 19 Beersel,A0070421,139,0.102,R10,144437.2317,161143.1205,4.289907236,50.76076545
1726,H106L10,complex nr 19 Beersel,A0070451,139,0.295,R10,144389.3,161182.6133,4.289223038,50.76112002
1725,H191L30,complex nr 19 Beersel,R0000002,139,62.841,R12,144427.7817,161166.5159,4.289772948,50.76097568
1724,H191L20,complex nr 19 Beersel,R0000002,139,62.841,R11,144427.7817,161166.5159,4.289772948,50.76097568
1734,H292L20,complex nr 20 Huizingen,R0000001,140,65.33,R11,143474.5507,159222.2007,4.276296413,50.74348699
1733,H292L10,complex nr 20 Huizingen,R0000001,140,65.33,R10,143474.5507,159222.2007,4.276296413,50.74348699
1732,H291L30,complex nr 20 Huizingen,R0000002,140,65.73,R12,143474.1649,159182.729,4.27629165,50.74312625
1731,H291L20,complex nr 20 Huizingen,R0000002,140,65.73,R11,143474.1649,159182.729,4.27629165,50.74312625
1730,H291L10,complex nr 20 Huizingen,R0000002,140,65.73,R10,143474.1649,159182.729,4.27629165,50.74312625
1739,H208L10,complex nr 20 Huizingen,A0070511,140,0.7,R10,143464.8921,159233.5381,4.276159369,50.74358881
1738,H251L20,complex nr 20 Huizingen,A0070661,140,0.126,R11,143526.2119,159190.453,4.277028919,50.7431985
1737,H251L10,complex nr 20 Huizingen,A0070661,140,0.126,R10,143526.2119,159190.453,4.277028919,50.7431985
1736,H205L10,complex nr 20 Huizingen,A0070561,140,0.21,R10,143482.113,159170.4695,4.276403022,50.74302203
1735,H292L30,complex nr 20 Huizingen,R0000001,140,65.33,R12,143474.5507,159222.2007,4.276296413,50.74348699
1745,H292L10,complex nr 21 Halle,R0000001,141,67.202,R10,142943.6173,157148.9615,4.268813307,50.72484291
1744,H291L30,complex nr 21 Halle,R0000002,141,67.206,R12,142965.6421,157140.9065,4.269125387,50.72477076
1743,H291L20,complex nr 21 Halle,R0000002,141,67.206,R11,142965.6421,157140.9065,4.269125387,50.72477076
1742,H291L10,complex nr 21 Halle,R0000002,141,67.206,R10,142965.6421,157140.9065,4.269125387,50.72477076
1741,S107L10,complex nr 20 Huizingen,A0070521,140,0.9,R10,143272.1465,158757.2119,4.273437104,50.73930457
1740,S106L10,complex nr 20 Huizingen,A0070551,140,0.296,R10,143226.7845,158786.2521,4.272793935,50.73956512
1749,H207L10,complex nr 21 Halle,A0070761,141,1.102,R10,143021.8299,157205.1495,4.269919949,50.72534896
1748,H205L10,complex nr 21 Halle,A0070741,141,0.55,R10,142973.9245,157080.9597,4.269243818,50.72423195
1747,H292L30,complex nr 21 Halle,R0000001,141,67.202,R12,142943.6173,157148.9615,4.268813307,50.72484291
1746,H292L20,complex nr 21 Halle,R0000001,141,67.202,R11,142943.6173,157148.9615,4.268813307,50.72484291
1756,H291L10,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.705,R10,156465.9717,174644.1345,4.460634252,50.88212345
1755,H292L30,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.711,R12,156448.887,174643.9907,4.460380132,50.88212236
1754,H292L20,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.711,R11,156448.887,174643.9907,4.460380132,50.88212236
1753,H292L10,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.711,R10,156448.887,174643.9907,4.460380132,50.88212236
1752,S106L10,complex nr 21 Halle,A0070771,141,0.48,R10,142726.7887,157018.1157,4.265745001,50.72366398
1751,H208L20,complex nr 21 Halle,A0070711,141,0.58,R11,142919.5921,157154.9115,4.268472934,50.72489611
1750,H208L10,complex nr 21 Halle,A0070711,141,0.58,R10,142919.5921,157154.9115,4.268472934,50.72489611
1759,H262L10,Complex nr3 Zaventem-Henneaulaan,R0220001,192,13.252,R10,156489.7953,174604.6307,4.460972085,50.88176807
1758,H291L30,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.705,R12,156465.9717,174644.1345,4.460634252,50.88212345
1757,H291L20,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.705,R11,156465.9717,174644.1345,4.460634252,50.88212345
1770,S191L30,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.344,R11,156553.8311,174297.263,4.461876508,50.87900216
1767,H207L20,Complex nr3 Zaventem-Henneaulaan,R0220121,192,0.91,R11,156363.2859,174688.2209,4.459175852,50.8825209
1766,H207L10,Complex nr3 Zaventem-Henneaulaan,R0220121,192,0.91,R10,156363.2859,174688.2209,4.459175852,50.8825209
1765,H271L20,Complex nr3 Zaventem-Henneaulaan,R0220002,192,13.274,R11,156389.7021,174645.9511,4.459550491,50.88214063
1764,H271L10,Complex nr3 Zaventem-Henneaulaan,R0220002,192,13.274,R10,156389.7021,174645.9511,4.459550491,50.88214063
1763,H205L10,Complex nr3 Zaventem-Henneaulaan,R0002061,192,0.19,R10,156404.7543,174639.4781,4.459764269,50.88208227
1762,H263L10,Complex nr3 Zaventem-Henneaulaan,R0220151,192,0.123,R10,156512.7983,174597.9217,4.461298836,50.8817075
1761,H262L30,Complex nr3 Zaventem-Henneaulaan,R0220001,192,13.252,R12,156489.7953,174604.6307,4.460972085,50.88176807
1760,H262L20,Complex nr3 Zaventem-Henneaulaan,R0220001,192,13.252,R11,156489.7953,174604.6307,4.460972085,50.88176807
1769,S191L20,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.344,R10,156553.8311,174297.263,4.461876508,50.87900216
1768,S191L10,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.344,R09,156553.8311,174297.263,4.461876508,50.87900216
1781,S108L10,Complex nr3 Zaventem-Henneaulaan,R0001911,192,0.23,R10,156691.2787,174076.5017,4.463825473,50.87701819
1780,S192L40,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.113,R13,156667.7681,174089.8555,4.463491666,50.8771385
1778,S192L20,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.113,R11,156667.7681,174089.8555,4.463491666,50.8771385
1776,S192L10,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.113,R10,156667.7681,174089.8555,4.463491666,50.8771385
1775,S161L10,Complex nr3 Zaventem-Henneaulaan,R0220171,192,0.135,R10,156621.7383,174411.6381,4.462843486,50.88003168
1774,S106L10,Complex nr3 Zaventem-Henneaulaan,R0220001,192,13.6,R10,156613.8721,174400.7191,4.462731513,50.87993361
1773,S181L10,Complex nr3 Zaventem-Henneaulaan,R0001951,192,0.15,R10,156552.8679,174384.4211,4.461864389,50.8797878
1772,S151L10,Complex nr3 Zaventem-Henneaulaan,R0001961,192,0.226,R10,156513.755,174301.5403,4.461297488,50.8790432
1771,S191L40,Complex nr3 Zaventem-Henneaulaan,R0000002,192,31.344,R12,156553.8311,174297.263,4.461876508,50.87900216
1779,S192L30,Complex nr3 Zaventem-Henneaulaan,R0000001,192,31.113,R12,156667.7681,174089.8555,4.463491666,50.8771385
1792,H292L30,Complex nr7 Grimbergen,R0000001,194,40.65,R12,150142.7371,178538.7377,4.37078278,50.91716997
1791,H292L20,Complex nr7 Grimbergen,R0000001,194,40.65,R11,150142.7371,178538.7377,4.37078278,50.91716997
1790,H292L10,Complex nr7 Grimbergen,R0000001,194,40.65,R10,150142.7371,178538.7377,4.37078278,50.91716997
1789,S108L20,Knooppunt E19 R0,R0002211,193,0.79,R11,154930.2095,176658.9481,4.43883829,50.90025059
1788,S108L10,Knooppunt E19 R0,R0002211,193,0.79,R10,154930.2095,176658.9481,4.43883829,50.90025059
1787,H191L30,Knooppunt E19 R0,R0000002,193,34.344,R12,154891.5963,176615.3841,4.438288797,50.89985931
1786,H191L20,Knooppunt E19 R0,R0000002,193,34.344,R11,154891.5963,176615.3841,4.438288797,50.89985931
1785,H191L10,Knooppunt E19 R0,R0000002,193,34.344,R10,154891.5963,176615.3841,4.438288797,50.89985931
1784,H192L30,Knooppunt E19 R0,R0000001,193,34.351,R12,154901.7691,176635.9939,4.438433686,50.90004449
1783,H192L20,Knooppunt E19 R0,R0000001,193,34.351,R11,154901.7691,176635.9939,4.438433686,50.90004449
1782,H192L10,Knooppunt E19 R0,R0000001,193,34.351,R10,154901.7691,176635.9939,4.438433686,50.90004449
1799,S206L20,Complex nr7 Grimbergen,R0002551,194,0.224,R11,149616.1073,178641.9957,4.363293663,50.91809812
1798,S206L10,Complex nr7 Grimbergen,R0002551,194,0.224,R10,149616.1073,178641.9957,4.363293663,50.91809812
1797,H205L10,Complex nr7 Grimbergen,R0002561,194,0.232,R10,150195.8873,178488.7413,4.371538577,50.91672052
1796,H208L10,Complex nr7 Grimbergen,R0002511,194,0.82,R10,150216.7149,178534.4387,4.37183479,50.91713129
1795,H291L30,Complex nr7 Grimbergen,R0000002,194,40.65,R12,150138.5851,178516.7911,4.370723724,50.91697269
1794,H291L20,Complex nr7 Grimbergen,R0000002,194,40.65,R11,150138.5851,178516.7911,4.370723724,50.91697269
1793,H291L10,Complex nr7 Grimbergen,R0000002,194,40.65,R10,150138.5851,178516.7911,4.370723724,50.91697269
3505,S208L10,Knooppunt Aalbeke E403 kant Brugge,A0140231,405,0.99,R10,69465.515,164617.2577,3.22662657,50.78646122
3504,S201L10,Knooppunt Aalbeke E403 kant Brugge,A0145002,405,4.785,R10,69422.4375,164669.2549,3.226010985,50.78692272
3503,S202L10,Knooppunt Aalbeke E403 kant Brugge,A0145011,405,4.785,R10,69459.3875,164629.3515,3.226543621,50.78656915
3502,S291L20,Knooppunt Aalbeke E403 kant Brugge,A0140002,405,4.784,R11,69432.3445,164658.9977,3.226153699,50.78683189
3501,S291L10,Knooppunt Aalbeke E403 kant Brugge,A0140002,405,4.784,R10,69432.3445,164658.9977,3.226153699,50.78683189
3500,S292L20,Knooppunt Aalbeke E403 kant Brugge,A0140001,405,4.791,R11,69446.5549,164641.9331,3.226358917,50.78668046
900,H191L30,complex Wilrijk,A0010002,110,32.439,R12,153136.89,206597.2783,4.41359362,51.16937844
901,H191L40,complex Wilrijk,A0010002,110,32.439,R13,153136.89,206597.2783,4.41359362,51.16937844
902,H108L10,complex Wilrijk,A0010911,110,0.19,R10,153180.7577,206589.573,4.414233343,51.1693043
903,S181L10,complex Wilrijk,A0010911,110,0.547,R10,153324.8905,206958.5253,4.416297505,51.17262446
904,S181L20,complex Wilrijk,A0010911,110,0.547,R11,153324.8905,206958.5253,4.416297505,51.17262446
3508,H292L30,Knooppunt Aalbeke E403 kant Moeskroen,A0170001,406,23.503,R11,70000.6117,164628.2507,3.234218174,50.7866338
905,S181L30,complex Wilrijk,A0010931,110,0.38,R10,153342.8603,206892.5459,4.416553831,51.17203129
3507,H292L20,Knooppunt Aalbeke E403 kant Moeskroen,A0170001,406,23.503,R10,70000.6117,164628.2507,3.234218174,50.7866338
906,S207L10,complex Wilrijk,A0010981,110,0.328,R10,152951.9809,206902.9461,4.410965007,51.17212694
907,S207L20,complex Wilrijk,A0010961,110,0.228,R10,152940.3623,206892.259,4.410798791,51.17202884
908,H108L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141311,111,0.76,R10,105477.1399,190311.8521,3.734194681,51.2129414
909,S106L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141351,111,0.295,R10,105594.6635,190504.5223,3.735846217,51.2303501
3516,H292L20,Knooppunt Moorsele A19 kant Kortrijk,A0190001,407,1.511,R11,67226.3543,169459.4157,3.193797265,50.82967122
3515,H292L10,Knooppunt Moorsele A19 kant Kortrijk,A0190001,407,1.511,R10,67226.3543,169459.4157,3.193797265,50.82967122
3514,H208L10,Knooppunt Aalbeke E403 kant Moeskroen,A0140251,406,0.28,R10,70028.6249,164638.3503,3.234613202,50.78672843
3513,H201L10,Knooppunt Aalbeke E403 kant Moeskroen,A0175041,406,1.48,R10,69981.2367,164604.6345,3.23394856,50.78641886
3512,H202L10,Knooppunt Aalbeke E403 kant Moeskroen,A0175051,406,0.192,R10,70007.9305,164638.741,3.234319824,50.7867231
3511,H291L20,Knooppunt Aalbeke E403 kant Moeskroen,A0170002,406,23.498,R11,69991.1497,164614.259,3.234087087,50.78650464
3510,H291L10,Knooppunt Aalbeke E403 kant Moeskroen,A0170002,406,23.498,R10,69991.1497,164614.259,3.234087087,50.78650464
910,S192L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0145031,111,1.39,R10,105587.8545,190506.7697,3.735748901,51.2305469
911,S192L20,complex Gent-UZ (9) + knooppunt Gent-Ce,A0145031,111,1.39,R11,105587.8545,190506.7697,3.735748901,51.2305469
912,S108L10,complex Gent-UZ (9) + knooppunt Gent-Ce,B4010001,111,0.52,R10,105600.4673,190554.3813,3.735922885,51.2348362
913,S108L20,complex Gent-UZ (9) + knooppunt Gent-Ce,B4010001,111,0.52,R11,105600.4673,190554.3813,3.735922885,51.2348362
914,H281L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0145021,112,0.135,R10,105929.7491,190973.3157,3.74056549,51.2727441
915,H281L20,complex Gent-UZ (9) + knooppunt Gent-Ce,A0145021,112,0.135,R11,105929.7491,190973.3157,3.74056549,51.2727441
3519,H202L10,Knooppunt Moorsele A19 kant Kortrijk,A0195031,407,1.51,R10,67226.7943,169472.3789,3.193800599,50.82978781
916,H207L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141441,112,0.4,R10,105926.3107,191001.5045,3.740513084,51.2752752
3518,H291L20,Knooppunt Moorsele A19 kant Kortrijk,A0190002,407,1.513,R11,67226.3951,169444.6195,3.193801165,50.82953824
917,H206L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141471,112,0.459,R10,105825.9283,190949.7837,3.739088512,51.2705499
3517,H291L10,Knooppunt Moorsele A19 kant Kortrijk,A0190002,407,1.513,R10,67226.3951,169444.6195,3.193801165,50.82953824
918,H206L20,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141471,112,0.459,R11,105825.9283,190949.7837,3.739088512,51.2705499
919,S217L10,complex Gent-UZ (9) + knooppunt Gent-Ce,A0141321,112,0.35,R10,105672.2569,190777.6293,3.736919014,51.2549582
3530,H192L20,Knooppunt Moorsele E403 kant Brugge,A0170001,408,29.757,R11,66604.2977,169838.9677,3.184882944,50.83299403
3527,H191L20,Knooppunt Moorsele E403 kant Brugge,A0170002,408,29.744,R11,66589.7353,169830.2903,3.184678217,50.83291395
3526,H191L10,Knooppunt Moorsele E403 kant Brugge,A0170002,408,29.744,R10,66589.7353,169830.2903,3.184678217,50.83291395
3525,S207L10,Knooppunt Moorsele A19 kant Kortrijk,A0171071,407,0.63,R10,67089.4423,169412.1561,3.191864778,50.82922696
